Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1644307200,44855.00000000,44919.77000000,43750.00000000,44004.51000000,5353.49308000,236941579.46828980,143347,2291.33851000,101374400.50419850
1644310800,44004.51000000,44257.55000000,43520.96000000,43859.02000000,6638.10638000,291526333.08677480,147779,3737.76824000,164176373.96725000
1644314400,43859.01000000,43938.45000000,43569.76000000,43857.00000000,3165.50946000,138426383.43633540,74995,1790.55180000,78268694.77675520
1644318000,43857.00000000,44066.02000000,43711.10000000,43988.30000000,1548.07687000,67941398.18747160,50790,795.76978000,34931867.62004160
1644321600,43988.30000000,43988.31000000,43105.30000000,43458.92000000,3510.11939000,152398434.19438130,97626,1654.78511000,71829545.85726300
1644325200,43458.92000000,43632.37000000,43193.02000000,43624.95000000,3472.02736000,150695849.35120580,77626,2261.53383000,98138353.69314820
1644328800,43624.95000000,43856.28000000,43525.60000000,43579.31000000,1854.86741000,81023321.05076900,57127,896.95269000,39182935.34306190
1644332400,43580.08000000,43585.85000000,42854.81000000,43429.31000000,3595.45402000,155368136.71970610,88352,1746.76153000,75478539.51519640
1644336000,43429.32000000,43685.20000000,42910.00000000,43017.01000000,2906.60182000,126133094.39945960,64517,1480.34919000,64290433.11624420
1644339600,43017.00000000,43204.03000000,42666.00000000,42953.86000000,3037.85262000,130455234.49246000,72000,1434.52501000,61608209.53677730
1644343200,42953.87000000,43259.80000000,42850.01000000,42978.55000000,1403.83258000,60460207.42919310,38652,734.97272000,31654211.75899060
1644346800,42978.56000000,43130.00000000,42700.00000000,42998.65000000,1746.88616000,74975329.48053680,43697,825.02927000,35412739.27682150
1644350400,43000.53000000,44349.99000000,42938.36000000,44271.95000000,3828.79738000,167481449.88986470,86795,2119.37338000,92688552.29645080
1644354000,44271.95000000,44393.36000000,43849.90000000,44180.36000000,2330.74281000,102923933.99502540,52634,1168.72468000,51607531.49747380
1644357600,44180.00000000,44274.69000000,43865.22000000,44062.89000000,924.05397000,40718832.70183530,35404,461.61420000,20342150.21119220
1644361200,44062.89000000,44299.98000000,44013.56000000,44042.99000000,992.33935000,43791225.60540770,29124,449.26108000,19827757.35593980
1644364800,44043.00000000,44341.88000000,43958.70000000,44243.99000000,1535.22505000,67701307.69549150,41226,650.38591000,28692552.01580270
1644368400,44243.99000000,44247.54000000,43800.39000000,43861.21000000,1576.45026000,69413009.05450830,42679,698.04120000,30732790.68828330
1644372000,43861.22000000,43926.83000000,43117.92000000,43340.22000000,2187.32562000,94943505.19221090,54711,960.91431000,41701931.82746140
1644375600,43340.23000000,43488.57000000,43252.76000000,43343.28000000,1023.34980000,44392386.29255790,35724,473.99975000,20561740.53857210
1644379200,43343.28000000,43569.65000000,43313.98000000,43453.49000000,859.03162000,37337805.75856980,30617,430.13158000,18694509.35365590
1644382800,43453.49000000,43749.00000000,43125.00000000,43584.93000000,1117.57236000,48540335.25916020,41919,554.60675000,24091453.33181250
1644386400,43584.93000000,43831.05000000,43533.73000000,43700.01000000,1294.67169000,56554648.66704430,35384,555.22113000,24257018.93298240
1644390000,43700.01000000,43918.52000000,43416.21000000,43807.75000000,1360.42784000,59323120.73228730,37664,645.27110000,28150650.80465900
1644393600,43807.75000000,43939.00000000,43181.91000000,43399.78000000,1706.98263000,74192155.66056200,46842,820.16841000,35653872.74964740
1644397200,43399.78000000,43662.06000000,43300.00000000,43386.75000000,992.64129000,43164374.54043930,33508,481.17069000,20925805.01768810
1644400800,43386.75000000,43737.61000000,43365.44000000,43614.04000000,1033.94399000,45049803.72950790,37541,541.59345000,23598161.67756010
1644404400,43611.23000000,43824.35000000,43371.62000000,43715.45000000,1524.52784000,66511459.20696900,48194,784.82078000,34243400.95740330
1644408000,43715.46000000,44349.23000000,43617.61000000,44141.56000000,2342.88799000,103101786.26291500,69983,1284.60406000,56534021.54923220
1644411600,44141.57000000,44471.40000000,43863.16000000,43938.87000000,2401.50828000,106177949.77895730,66420,1166.87327000,51598434.86197880
1644415200,43938.87000000,44265.41000000,43780.73000000,44092.39000000,1595.65862000,70263276.35387980,53182,816.86696000,35975835.29103150
1644418800,44092.39000000,44197.97000000,43794.01000000,43867.63000000,1471.53927000,64692102.47424590,44701,772.70615000,33970604.17086410
1644422400,43867.63000000,44148.11000000,43579.66000000,44077.34000000,1894.12606000,83126096.74313270,59523,1033.36596000,45353929.44667710
1644426000,44077.34000000,44318.77000000,43977.69000000,44066.00000000,1099.18321000,48517640.79945700,39007,547.00605000,24150353.18048060
1644429600,44066.01000000,44175.00000000,43922.14000000,44167.65000000,749.01650000,32980765.65685160,28788,372.71211000,16413950.43697200
1644433200,44167.64000000,44700.00000000,44133.44000000,44463.43000000,2447.12966000,108829086.97595620,74281,1422.09137000,63239757.64474630
1644436800,44466.23000000,44799.00000000,44342.03000000,44765.18000000,1424.13903000,63550442.64644520,49017,762.83202000,34043045.78469310
1644440400,44765.19000000,44799.00000000,44436.69000000,44452.14000000,950.56435000,42414361.15983410,32952,452.37517000,20185809.30507650
1644444000,44452.14000000,44591.00000000,44189.00000000,44557.76000000,923.99087000,41071459.99904760,34182,469.50198000,20875813.82340790
1644447600,44557.75000000,44588.04000000,44200.00000000,44372.72000000,916.27346000,40651258.50306870,28350,418.34092000,18565269.02115380
1644451200,44372.71000000,44400.00000000,44030.10000000,44103.29000000,1611.55153000,71139903.41939110,44481,778.68927000,34375587.17867270
1644454800,44103.29000000,44261.25000000,44028.57000000,44253.22000000,1054.58247000,46588451.84373570,29338,491.76256000,21724053.65461240
1644458400,44253.23000000,44360.00000000,43800.00000000,43800.01000000,1402.61623000,61922069.29726420,41564,538.02235000,23756646.12322160
1644462000,43800.00000000,43858.41000000,43542.14000000,43775.42000000,1288.67942000,56324983.15388570,37201,561.32064000,24539227.00712430
1644465600,43775.42000000,43911.57000000,43575.22000000,43783.82000000,942.91797000,41249142.42892690,28977,436.66937000,19106543.00007110
1644469200,43784.72000000,43906.30000000,43703.78000000,43879.78000000,584.94538000,25631434.91139240,21949,299.93855000,13142526.41011850
1644472800,43879.78000000,43997.18000000,43757.57000000,43874.66000000,998.48493000,43816755.20824090,34000,400.56487000,17579428.34145760
1644476400,43874.67000000,44131.60000000,43856.46000000,44092.42000000,820.38215000,36082354.87054390,31672,404.92141000,17810565.30778380
1644480000,44092.43000000,44299.45000000,44055.86000000,44215.00000000,1096.54043000,48447332.85895740,34758,543.59493000,24018340.96401940
1644483600,44215.00000000,44499.00000000,44091.98000000,44400.01000000,1297.63381000,57491651.18463960,42596,595.89230000,26412579.16475740
1644487200,44400.00000000,44759.55000000,44361.36000000,44644.36000000,1853.01909000,82608552.79353620,54425,944.76925000,42118722.44149030
1644490800,44644.74000000,45177.96000000,44563.23000000,44834.09000000,3007.64984000,135005857.01315300,82429,1638.06724000,73538507.86364680
1644494400,44834.09000000,44989.79000000,44486.43000000,44807.73000000,2469.95558000,110543237.96288670,60465,1252.14637000,56043253.23348260
1644498000,44807.73000000,45060.00000000,43630.01000000,43642.98000000,7767.01840000,342459029.76092210,145726,3436.09193000,151700115.99869140
1644501600,43642.98000000,44368.63000000,43174.01000000,44356.08000000,5920.25871000,258188649.34846980,119353,3159.73825000,137922225.79030550
1644505200,44354.92000000,45669.71000000,44154.59000000,44947.10000000,8812.36337000,396740349.93590910,208065,4851.19109000,218375702.84200720
1644508800,44947.12000000,45540.75000000,44846.59000000,45382.86000000,4524.72035000,204663656.51306030,88916,2101.93926000,95057563.40949960
1644512400,45382.86000000,45821.00000000,45013.31000000,45330.43000000,3832.52997000,174088353.70988300,96945,1808.20276000,82180687.44145410
1644516000,45330.43000000,45400.00000000,44850.00000000,45217.94000000,2455.79227000,110741029.11305200,59421,1152.78321000,51988928.45234750
1644519600,45218.18000000,45254.95000000,44341.07000000,44373.97000000,2568.06418000,114762394.93616860,68377,1165.36820000,52076897.93478370
1644523200,44373.95000000,44601.14000000,43785.93000000,44102.40000000,3300.10206000,145717877.30086070,75820,1637.08501000,72304320.50090000
1644526800,44102.41000000,44199.99000000,43700.00000000,43749.99000000,1740.89989000,76549685.63324680,45979,741.91372000,32638885.73819090
1644530400,43749.30000000,44079.45000000,43612.60000000,43957.59000000,1185.74044000,51962399.85820570,45831,551.57316000,24173936.16465570
1644534000,43957.58000000,44047.61000000,43333.42000000,43495.44000000,1820.84244000,79463220.16645120,43195,830.87675000,36286650.90442620
1644537600,43495.44000000,43559.45000000,42600.00000000,43040.01000000,4272.89598000,183847298.27029850,82405,1860.74242000,80050620.64487050
1644541200,43040.01000000,43749.86000000,42937.85000000,43169.78000000,3215.34822000,139307442.54958900,68901,1700.77819000,73667489.04141390
1644544800,43169.78000000,43196.82000000,42817.93000000,43127.36000000,1146.79632000,49320289.97902520,32576,515.29826000,22162619.59606610
1644548400,43127.36000000,43408.63000000,43088.07000000,43343.71000000,1475.88678000,63796513.58304170,36594,840.86817000,36341469.13190720
1644552000,43342.92000000,43370.79000000,42918.12000000,43091.10000000,893.26039000,38536643.27033920,26404,413.55555000,17839711.51298660
1644555600,43091.09000000,43091.58000000,42836.00000000,42848.10000000,1103.70359000,47422770.13079980,29511,448.44497000,19267516.38840320
1644559200,42848.09000000,43281.46000000,42814.23000000,43248.73000000,947.21964000,40856913.91410640,32953,512.81067000,22116384.03493710
1644562800,43248.74000000,43416.22000000,43170.35000000,43359.25000000,997.55444000,43163830.19094370,31151,518.18449000,22418550.67623060
1644566400,43359.24000000,43555.92000000,42987.01000000,43000.32000000,1322.06234000,57319327.96881020,38701,576.04766000,24983317.42925110
1644570000,43000.32000000,43600.00000000,42851.00000000,43492.64000000,2103.26025000,91173425.77140160,48942,1159.61722000,50266409.16252510
1644573600,43492.63000000,43569.67000000,43233.67000000,43443.77000000,1305.62692000,56657658.17979250,37318,702.49804000,30474793.16019780
1644577200,43443.78000000,43523.42000000,43320.00000000,43357.53000000,744.52418000,32320781.71729150,28870,318.34639000,13821536.70195340
1644580800,43357.53000000,43700.78000000,43253.31000000,43570.77000000,1317.54694000,57334496.08041370,44899,682.04202000,29687549.58030030
1644584400,43570.77000000,43826.00000000,43503.01000000,43765.14000000,1564.25180000,68358208.76614030,56724,757.05772000,33083879.96666430
1644588000,43765.15000000,43920.00000000,43284.40000000,43514.72000000,3110.59053000,135667802.93999150,74937,1471.96784000,64207192.42910440
1644591600,43514.72000000,43810.97000000,43501.56000000,43669.01000000,1588.71243000,69370166.86632340,50588,832.03120000,36331339.95822030
1644595200,43669.02000000,43767.16000000,43424.99000000,43577.92000000,1658.28224000,72234018.67889400,47518,826.83437000,36021600.04562120
1644598800,43577.91000000,43723.78000000,43374.02000000,43417.18000000,1204.45876000,52427849.12036140,33264,628.21393000,27351030.44235770
1644602400,43417.18000000,43500.00000000,42581.07000000,42664.58000000,2949.24691000,126739417.69222510,73227,1410.86288000,60637645.69173910
1644606000,42664.58000000,43180.90000000,42050.00000000,42742.63000000,4798.88874000,204384306.14108040,104047,2276.62058000,97016077.19044670
1644609600,42742.63000000,42865.58000000,42217.55000000,42338.66000000,3170.07889000,134658427.90991870,65727,1633.13940000,69398141.71419460
1644613200,42338.65000000,42735.78000000,42293.09000000,42543.60000000,1194.11033000,50812139.83786040,35010,615.20971000,26174862.51718590
1644616800,42542.02000000,42604.19000000,42000.00000000,42155.01000000,1498.57092000,63339220.09600990,52983,651.11077000,27526843.96128000
1644620400,42155.00000000,42443.38000000,41938.51000000,42373.73000000,1392.29116000,58817818.85129520,36104,711.48670000,30067333.05178570
1644624000,42373.73000000,42415.45000000,42221.38000000,42311.00000000,1040.25762000,44011014.67802850,39067,556.32569000,23536809.14903840
1644627600,42311.00000000,42485.66000000,42252.58000000,42447.82000000,812.96442000,34460726.28817700,26976,365.22330000,15482900.41357430
1644631200,42447.83000000,42480.55000000,42338.95000000,42449.73000000,448.85351000,19035496.49563940,20425,218.32602000,9258771.52578780
1644634800,42449.75000000,42450.00000000,42156.99000000,42288.46000000,986.21910000,41695858.65821770,25736,426.37283000,18025009.36381090
1644638400,42288.45000000,42428.30000000,42223.88000000,42287.00000000,748.95378000,31710815.07857840,23466,321.38621000,13607407.86455050
1644642000,42287.01000000,42414.84000000,42200.00000000,42272.01000000,571.19451000,24159029.38469270,26638,251.63139000,10643221.07597480
1644645600,42272.01000000,42315.88000000,41688.88000000,42039.37000000,1907.49953000,80098548.84288860,56093,844.90910000,35480991.16185240
1644649200,42039.38000000,42232.92000000,41935.02000000,42103.94000000,1140.05063000,47978516.48268570,40221,582.80643000,24530133.75537610
1644652800,42103.94000000,42382.71000000,42101.11000000,42278.60000000,1086.24319000,45904588.25638610,34416,570.18448000,24095352.65475440
1644656400,42278.60000000,42459.06000000,42230.81000000,42393.81000000,847.74284000,35910139.47747270,29316,490.31668000,20772801.12223640
1644660000,42393.80000000,42399.30000000,42100.00000000,42263.62000000,748.82261000,31631843.79586150,31941,324.43669000,13703487.31229360
1644663600,42263.62000000,42430.54000000,41888.82000000,42406.48000000,1129.83808000,47662006.34290890,37171,551.62213000,23278746.83672610
1644667200,42406.48000000,42445.85000000,42200.24000000,42276.30000000,761.14767000,32208360.30716280,30150,336.72025000,14249453.61662530
1644670800,42276.30000000,42340.46000000,42078.79000000,42099.17000000,759.18993000,32050634.88275810,29660,304.75947000,12866019.09280740
1644674400,42099.17000000,42218.92000000,41800.13000000,42160.63000000,1823.14624000,76603057.78182140,45168,930.96488000,39124387.59382490
1644678000,42160.62000000,42207.03000000,41833.31000000,42123.93000000,1279.20704000,53773816.32636830,35121,647.31567000,27208589.61709020
1644681600,42123.92000000,42806.65000000,41995.20000000,42730.49000000,2924.88562000,124343155.81262770,61643,1503.79503000,63909495.15170130
1644685200,42730.49000000,42804.03000000,42548.62000000,42723.95000000,874.29337000,37316796.77466320,33266,384.84224000,16426207.24461620
1644688800,42723.94000000,43079.49000000,42723.94000000,42829.94000000,1434.49231000,61528320.34375970,40865,792.82927000,34014805.79902710
1644692400,42829.94000000,42882.66000000,42608.56000000,42662.47000000,844.40080000,36082750.31000200,27508,419.84992000,17941598.46902210
